,author,authorChannelUrl,text,likeCount,publishedAt,offensive/non offensive
137,Iman Zemour,http://www.youtube.com/channel/UC0GCdoc0k48JJeGfzectCUg,روحي تخراي على روحك روحي استري روحك ياخي جايحة يخ,0,2020-10-17T14:42:16Z,p
138,Ladaycia Bassem,http://www.youtube.com/channel/UCAXZdHiB5RtV4dUOzW0NI9A,واش حاطة روحها خرية هادي,0,2020-10-17T14:11:09Z,p
139,Kåmel_ 02,http://www.youtube.com/channel/UCvqCveb830m1sOHxcw269cQ,خامجة ومكيش متربية,1,2020-10-17T12:35:55Z,p
140,Mohamed Mohamed,http://www.youtube.com/channel/UC7522F7UK7K-1T2YY6JLZIw,احرقوا هذه الماجوسية المتبرجة فهي عالة وخطر كبير على المجتمع انها معصية تمشي على الاقدام احرقو هذه الافعى قبل ان تبث سمومها في بناتنا الاشراف مكانتك في ذيل ترتيب بنات الجزاير ربما تظن بنفسها اكثر مما تستحق لكن نحن نراك على حقيقتك حثالة مجتمع,0,2020-10-17T11:52:51Z,p
141,ماري عمران,http://www.youtube.com/channel/UCIEwXAb63lvhXBDHOiQxccg,اختي هل اسمك الجهل لانك قلتي الجهل يتكلم انا ماريا اتكلم معك اوضح كلامي غريزةالحيوان تاخذه الى حيوان مثله لكن غريزة الرجل تاخذه الى جنسه اذا وجد فيها مايلفت نظره كالفخدين والصدرالمفتوح و و و اكيد سيبقى الرجل ينظر الى ذالك الحسن المجاني المفضوح ولو سترت المراةمفاتنها عن الرجال كما امرها ربها لكان ذالك اهون عليها وعلى الرجل ولاتكلمني عن اولايك الرجال الذين يتحرشون بالمتحجبات ذالك صنف من الرجال مراض لانهم لايفرقون بين الانثى المستورةاو العارية هداهم الله لكن هذا ليس مبررا لنا امام الله كي لانلبس الحجاب الشرعي,0,2020-10-20T06:09:59Z,p
142,Abdo DB,http://www.youtube.com/channel/UChtMjOKxyJJRGDlcSk9hzHw,خاف الجيعان الا شبع عندكو كيدارا جبهتها ماتكملش تفو مخنزة,4,2020-10-17T05:49:41Z,p
143,kaki Bella,http://www.youtube.com/channel/UCjBw16_jKfvhh825EYtOaFg,اقسم بالله العلي العظيم غير عندك مليون حق مونيا الشعب الجزايري ولى داير كي زبل وزيد فعال الشياطين والشابة كامل حاسبين روحهم صح من اهل الجنة وربي تاعهم وحدهم,17,2020-10-17T05:34:37Z,p
144,Hsen Hasen,http://www.youtube.com/channel/UCC-8IBoYMpFLn7Y0JM-4Dtw,ياو كاين الرجال و موسطاشة كما هادي تهدر على روحها مجمعش لوكان سترو رواحهم منوسلوش لهدي الحالة فالثمانينات مكاش هدا التمسخير حيوان خير منها مهم تهنينا من موسطاشات هادو يا لطيف واش راهي رافدة جزاير راهي ليكم كولوها ه هادي لي تكون مشتاقة راجل دير هكدا,0,2020-10-17T23:09:36Z,p
145,kadour afb,http://www.youtube.com/channel/UCNHlbSu7MHE7jWzjPFfOxhw,واش تكون هديك الخرية تاع مونيا باه تهدر على الرجال تاع دزاير اللي كانوا يخزروا فيها لاخطر تخلعوا ما فهموش ولا هذي بني ادم ولا رجل ولا مرا ولا مهرج تهدر تجمع بلي ڨاع دزيريين هكاك بصح الغلطة تاعنا اللي خلينا وحدة زبل كيفها تولي حاسبة روحها,1,2020-10-17T10:51:47Z,p
146,Hamza Ouzenati,http://www.youtube.com/channel/UCiBz0DnJ5QU9ZWO_q_iD1Ag,يا خي جايحة,2,2020-10-17T01:17:40Z,p
147,wahih vo,http://www.youtube.com/channel/UCqbEkGoZk_0tTLPuy9lr3Rw,في هذه والله ما غلطتي شعب كعبة في راسوا,0,2020-10-17T00:18:05Z,p
148,Rida Sido,http://www.youtube.com/channel/UCc22gy3a_bvF70J0vDcEy1A,راني حايرة غي والديها وين راهم كدايرين تفو,0,2020-10-16T23:24:05Z,p
149,سارة مصطفى,http://www.youtube.com/channel/UCkMmzqZHMvQDs30xWXX-z9Q,ربي يهديك يا معزة تفو متشبه لوالو حاشة المعزة,1,2020-10-16T22:58:58Z,p
150,Abdenour Hadj Youcef,http://www.youtube.com/channel/UCSq6zU4mvR040HlVJvp_K3g,تفو خلاصت الهدرة استرو رواحكم بهدلتونا,0,2020-10-16T22:10:31Z,p
151,NINJA FF,http://www.youtube.com/channel/UCY4qRcVnRjWgNZINbgAm8Bw,مشي قاع كاين الرجال روح سطر رووحك ومن بعد هدر على الجزاءر نت الى تشوف فيهم طرف لحم حنا نشوفوك مشي مربية,4,2020-10-16T21:17:57Z,p
152,Kripa Mostapha,http://www.youtube.com/channel/UClhR-RfbbCJW3zzc_DWuptw,خامجة كافية تقتلي دايرة طابلو في وجهك وجية تهضري مكروبة,0,2020-10-16T20:59:09Z,p
153,Aida Imen,http://www.youtube.com/channel/UC5yyDfbhCkVrw7J-b-eZ2FA,عندها الحق بردتلي قلبي نتوما متحملوش لي قول الصح الشباب الحزايري مكبوث خامج موسخ نستعرف بيك كتلتيهم بالقنطة,0,2020-10-16T20:44:08Z,p
154,Ryma Hassani,http://www.youtube.com/channel/UCQI30pA9QOCuHer4fN8zs9g,اذا خوك راه موسخ ومقمل سمحيلي مراناش كيفكيف,0,2020-10-16T20:47:50Z,p
155,iss an,http://www.youtube.com/channel/UCkU4h69nPXN5zvSgRJPvH-g,حكمتي على روحك بالاعدام وزيد تموتي بايرة ونشوفوك لتريقي على راجل ولا يا شماتا,2,2020-10-16T20:34:50Z,p
156,Madi Hidara,http://www.youtube.com/channel/UCIOUB811M05S0rgbeFc5Eww,يا خاوتنا قالك خذ الحكمة من افواه السفهاء انا ما رانيش نقول عليها سفيهة قلتها لهاذاك الي يجي يقولي فايحة متبرجة يا اخي نتا ماشي رب تحاسب هاذي اول حاجة ثاني حاجة عندها الحق ما تخزرش فيها حتى لو كانت عريانة لانه حرام عليك ما تقوليش متبرجا تروح تستر روحها نقولك ما تحكمش فيها نتا ماشي قادر تحكم غير في عينيك تقولي تبل روحها نقولك بدل روحك نتا خاوتي هاذي واش قالت كامل صحيح نتا الي راك تقولي هوما يلبسو نقولك كي تروح لربي قولو خزرت فيها لانها كانت ما لابساش مستور تريتيتها زنينا انا خاطيني هيا زانية نتا ضحية قولو انا خاطيني لقيتهم يبيعو في الشراب شريت شربت لاكن هوما باعولي انا خاطيني بلا تنوفيق شعب طوني علابالو بلي عندها الحق يحب يتفلسف زيد حت بناة الفاميلية ما تطلقوهمش شفت حتى الي يكحل في نقش,0,2020-10-16T20:04:17Z,p
157,jak jak jak jak,http://www.youtube.com/channel/UCWVxT9qFY7rrqSY21tEfVYg,انا مربي كلبة شابة عليها بلا مكياج,0,2020-10-16T18:00:04Z,p
158,Zamzam007 Mchimcha,http://www.youtube.com/channel/UCYxWJZcNzkIZYpkH8w_l3Ww,حتشون يماك,1,2020-10-16T16:09:02Z,p
159,Apderaouif Makloufi,http://www.youtube.com/channel/UCLBUBqKE35JQavJXJVckM1w,عيب اعليك اختي باش نهدرو الصح التحرش هذا راهو فكل البلدان بصح نورمالمو تفرحي كيتعرفي بلي الاغتصاب فبلادك راهو بين اقل النسب فلعالم وكي قلتي كاين متحجبات مطلقوهمش التحجب ماهوش اك تلبسي كي الكوجاكا تستري راسك وتعري ملتحت واللي يتبلاو المتحجبات اقليل بزاف غير مكا لاه الكذب او دارو بزاف تجارب اجتماعية تثبة الكلام انتاعي او ديجا باين ملفوطو بروفيل انتاعك بلي التربية زيرو روحي شوفي كيفاش راهم قاع يشطحو فتيكتوك بهدلتونا شوفي مونيا هذي ميفاش امعرية روحها انتوما هوما اللي مخلوعات كيتشوفو طونوبيل اتريقو او حاشا بنات الفاميليا اللي ماكيش وحد منهم ويمثلو20 برك ملمجتمع ذك انهار خارج امعا بويا وبويا ايشوف فيهم كيفاش امعرين او يمشو او يلعن بصح ماكانش يزقي فيهم قلبو دار كيشافهم ونا احشمة مالقية مين انحط وجهي وديجا الرسول راهو اهدر اعليكم قال رسول الله صلى الله عليه وسلم صنفين من اهل النال لم اراهما نساء كاسيان عارية وهذا الصنف اللول هو انتوما تسما ماذا بيا اتقوليلي الشعور انتاعك ونتي علامة من علامات الساعة ضرك العرب قاع راهم ايقولو بلي الدزايريات قاع قحا,0,2020-10-19T20:58:44Z,p
160,Biba Didou,http://www.youtube.com/channel/UCSo8haScenkeSpRVEh389wA,انت واميرة تاعك مخلوعين راني حايرة فيكم انتم لا تمثلون النساء الحزايريات الفحلات انتن عرة النسا اولا نحي قنطار ماكياح اللي راكي دايرة امبعد ارواحي قابلينا,231,2020-10-16T15:11:13Z,p
161,Youcef Aliouat,http://www.youtube.com/channel/UCrx5PMGsDTcev9mbO-U9kPw,روحي اغسلي فمك وتتلمي تهدري معا الناس باحترام مانيش نعس فيك راني نشوف فيك دافعي عليها انا ما ندافعش على حثالة المجتمع لي كيفك وكيفها ندي حملات في الانستا على وحدة ماتسواش بصلة,0,2020-10-19T20:12:25Z,p
162,Mustafa Dahkol,http://www.youtube.com/channel/UColgVydnd_pOjSYs63u5Qjg,روحي شوفي كلب يعضك استرو رواحكم حنا مانشفوش فيكم الرجل مطالب بغض البصر بصح معاكم وقيل حابين نديرو كمامة في عينينا خير,2,2020-10-16T04:10:36Z,p
163,Ridha Avm,http://www.youtube.com/channel/UCawKRt_8ZTeZBFyaQIXVnxA,خانزة هذي ماشي متربية هذا اصلن عريانة,1,2020-10-15T14:54:16Z,p
164,hi ba,http://www.youtube.com/channel/UCOP5SYljUkzLbJ0qCX9-PmA,ربي يهدي ماخلق محقهاش تعمم ماشي قع رجال كما قلتي حاشة الحمدلله مزالت كاين رجلة اصلا دزاير بلاد رجال وهاذوك لي غتاصبو ويلعبو ببنات ناس حسبنا الله ونعم الوكيل فيهم وهاذوك مايمثلوش لجزاير ماشي معناها كامل مشي رجالا ويحوسو على نسا بلاك هاذي عندكم مي عدنا الحمدلله الحشمة السترة بالعكس نخافو من خاوتنا واهلنا نتي امشي عريانة وارواحي قوليلي مكبوتين علاه مايتبعوش هاذيك لي متخلقة لي ساترة روحها الله يهديك ولي تجي تقلي ماخلاو لا لمتبرجة لا لمتحجبة نقلها كاين لي تمشي صح مريڨلا وخاطيها راها باينة,32,2020-10-15T10:22:11Z,p
165,سارة Sara,http://www.youtube.com/channel/UCE5YoleHSoF8W9u5dzVu4wQ,بلع فمك,1,2021-01-18T17:22:20Z,p
166,Imen Mahdjoubi,http://www.youtube.com/channel/UCbQBrgOJ9deiFsLHZVoZKGA,راكي تغيضي قط ولقا شحمة فايحة خمي بواش تلاقي ربي خمي تنستري قبل مايسترك الكفن,0,2020-12-15T21:31:43Z,p
167,Ya Hiya,http://www.youtube.com/channel/UCCkNp85utePXgHt-N9Ey8Mg,جايحة اسمحيلي بزااف,1,2020-12-06T21:48:28Z,p
168,Hafsa Barrbie,http://www.youtube.com/channel/UCtxk_Tf5irJ6xl7twafzZKw,ماتهدريش علا سيادك يا البايرة,0,2020-12-02T15:24:17Z,p
169,Biba Bida,http://www.youtube.com/channel/UCVrY72qhikyAvcqfrNLug_A,فيهم وعليهم ولعفون يشوف لعفون لمربيين وناس ملاح ورجال ماتشوفيهمش نتي خاطر لميليو نتاعك معفون يا معفونة,0,2020-11-30T12:47:37Z,p
170,Lionardo Donatelo,http://www.youtube.com/channel/UCM_PumMsQSggfqDOcIKyrPA,الله لا يوصل يدك لخدك يازريعة لمسوسة دكان كافيا كيفك تهدد على ولاد الجزاير,0,2020-11-26T14:40:15Z,p
171,رورو ايوية,http://www.youtube.com/channel/UCl5Do2KOQ3787T2CKvuz6sg,من قبل نكرهك زدت,0,2020-10-30T18:10:59Z,p
172,Aboukomay Thouam,http://www.youtube.com/channel/UCBNpg-4AfRgyUm63t2h-zmg,حاشا لي يقرا في تعليقي كون جا لخرا مليح ما يدور بيه الذبان معناها راكي خرية وناس بكري قالو الفم المغلوق ماتدخلو ذبانة معناها درتيها بروحك يا لعريانة ونختمهالك بهذي من جاور لجواد جاد بجودهم ومن جاور الارذال زاد عناه ومن جاور البرمة تطلا بحمومها ومن جاور الصابون جاب نقاه نتي ومثيلاتك كامل موسخين,0,2020-10-24T23:35:55Z,p
173,Yassmine Gadwar,http://www.youtube.com/channel/UCuOj1-Oe0A4RPoNN8dSOFTA,قع لهدره لي قالتها صح وعندهاا لحق نتوما ولا ادكم لي يقوول لحق وصح يوليي شيين تقبلو رواحكم وي نتم شعب تافه حاشا ولاد فاميليه وبناات فاميليه,0,2020-10-23T21:40:46Z,p
174,Art Of life,http://www.youtube.com/channel/UCaAkn_7ChTeeXs5yIKU-0kA,الرجل الجزايري لي عايرتيه وسبيتيه هو لي دار الحراك باش تعيشي في كرامة الرجل الجزايري هو لي راه في الجيش ومايرقدش حارس عليك باش نتي ترقدي هانية وتمشي في الطريق عريانة بكل امن,1,2020-10-23T18:57:52Z,p
175,مسلسلات رمضان جزائرية,http://www.youtube.com/channel/UCTnAd3C5BrwFfNMLi6W2pmQ,تفوه خماج فسدو لبلاد,1,2020-10-23T19:11:56Z,p
176,Smail Douha Chourouk,http://www.youtube.com/channel/UCQZx8sGJCL9V4m-n3255csg,والله عندك الحق حاجة باينة يقعدو يخسرو فيها باسكو اول مرة يشوفو فرعون على الارض تفو بيها عمبالها راها باربي مونية,1,2020-11-02T07:58:19Z,p
177,مسلسلات رمضان جزائرية,http://www.youtube.com/channel/UCTnAd3C5BrwFfNMLi6W2pmQ,كل واحد كيش تربى مي كانت قادرا تلحق الميساج ياحترام بصفة اخلاقية,1,2020-10-22T22:15:25Z,p
178,haddad karim,http://www.youtube.com/channel/UCWVG_GscjYdu816BgUuoSSA,وحدة كيما انت لوكان تكوني عريانة قدامي كيما خلقك ربي يا والله بدبوس مانقيسكش,0,2020-10-22T20:33:38Z,p
179,Amal Amoula,http://www.youtube.com/channel/UCvZi1MJCSZF2IFRXAtNm8Ng,على عام شيفا روحك وحسب روحك حجا ونتيا ولله خرية خرمنك شكون نتيا حتى تهدري على ولد بلدي استري روحك يا متستهليش انك تكوني مراة جزايرية,1,2020-10-22T20:00:10Z,p
180,houda bachirbey,http://www.youtube.com/channel/UCm4WTiZqloyQDcgapRh--aw,واه نيشان مكبوتين بهدلونا تفو عليهم,0,2020-10-22T16:23:37Z,p
181,RaHma Guiassa,http://www.youtube.com/channel/UCMeZgYk-lU93xAR-GaeKLnQ,ياو هذا كامل باه تقلكم اي اميرة شرات طاكسي بالفومي ها باركولها خليها تسكت علينا خرا هاذي,0,2020-10-22T11:43:13Z,p
182,bibi Mouh,http://www.youtube.com/channel/UCY4TiSeSNdDQSaY2LG2b5PA,واش من مستوى عندك وشكون الحلاب لي دخلك للسينما دزاير معمرا بالزين انتي ما نعرف منين جابوك ما عندك حلاوة ما عندك زين باه نريقو عليك قداه نكيلو ماكياج دايرا يا جايحة روحي شوفي روحك فالمرايا كلون اقسم بالله العظيم انا كون دجيني بلاش ما نقبلش بيك يا جايحة تلحقي انتي سهيلة معلم زين وحلاوة تربية ربي يهديك,0,2020-10-21T18:25:23Z,p
183,ayoub ayoub,http://www.youtube.com/channel/UCeyrjlPh5yVMmWjQCMBAMew,تسبي فالرجال ونتي متسواش ستري روحك ومبعد اهدري على الناس,2,2020-10-21T16:55:49Z,p
184,Abdedjalil Sahraoui,http://www.youtube.com/channel/UCEHZTuB7aJjiWckPGTj8NgA,متزوجة ولا بايرة,1,2020-10-21T16:13:43Z,p
185,oum younec,http://www.youtube.com/channel/UCllGtGUd3LcNDgJdMQOLZnw,نساء بكري كي كانوا ساترين رواحم تاوحد شافهم كانوا عندهم شرف وشان حاليا عراو رواحهم ولحمهم راه رخيس ومايسوا والو كاين لي يبزق عليهم كاين لي سخر منهم,0,2020-10-21T15:09:21Z,p
186,Mazouz tarek. Ess Mazouz tarek. Ess,http://www.youtube.com/channel/UCfqqDezfzPiw_KRPcN7Vu7A,شادي خير منها خانزة وختى صاحب القناة لي تخدم فيها هو بغل,0,2020-10-21T14:18:34Z,p
187,Takwa takwa,http://www.youtube.com/channel/UCfJKwlOkkX3su2vmKPJtmHw,ختك ياجايحة مونية نور مالمو كون جي للعامة,2,2020-10-21T14:18:05Z,p
188,نور زين,http://www.youtube.com/channel/UCe7wJIuOotXrJUMuhk5GkxA,مين نتي متبرجةسينورمال دافعي على المتبرجات بصح كاين لبسةمن لبسةراكم كاسيات عاريات كلشي يبان فيكم واش ماعندكمش عايلةتحكم فيكم ماتخافوش ربي ماتحشموش مناس لكان المرا جات تحشم في لبستهاواخلاقهاالراجل تاني يحشم بصح المرا هي سباب البلا الله يسترعباده المومنين,0,2020-10-21T14:08:23Z,p
189,نور زين,http://www.youtube.com/channel/UCe7wJIuOotXrJUMuhk5GkxA,هي من جهةقالت حاجةصح الرجال والشباب ماولاوش يحشمو عينيهم غي فالنسامن جهةاخرى بصح تاني المرا لازم تحشم شويةسروال مزير كلشي يبان فيهم والراجل ينغوا ماراهاش كاينةالحشمةالنسا تاني فضحوباللبسةلي راهم يلبسوهالاحشمةلااخلاق واش هدا,0,2020-10-21T13:57:46Z,p
190,Ritaj Fettah,http://www.youtube.com/channel/UCeJmHD-yZwtY7XYc1wY9gdw,بلعيه ديري حجابك,0,2020-10-21T13:33:57Z,p
191,Otman Mimo,http://www.youtube.com/channel/UC_--C0qjPMQBabeAR5jAV3A,باينا كي نشوفو وحدة عريانة ننخلعو پسكو حنا مسلمين كبرنا على سترة مانيش كيما لروب كبرو علا عرة باينة تجيهم نورمال,0,2020-10-21T12:30:48Z,p
192,Mohamed Babi,http://www.youtube.com/channel/UCqJBLPXL2E9JCnx7_SnBx3A,ياو كن دوري ابوال من شوفش عندك ياوحد لجيعانة او من بكري نكرهك ومنشمش فيك,0,2020-10-21T11:29:23Z,p
193,Kami Music Word,http://www.youtube.com/channel/UCibr2uuG_NGuvAjjg4Oii9A,بصح هادي معروفة من بكري رجال يموتو علا نسا مي ماكاش غيردزريين كامل البلدان هادي معروفة الرجال من بكري يخمم بتاعو شغل معلابالناش جايا تقولينا قودي,0,2020-10-21T04:42:52Z,p
194,danny abd,http://www.youtube.com/channel/UCkHaD3Kf3AKQ3lvgrkVXi7Q,الرد عليك بالمختصر المفيد روحي قودي,0,2020-10-21T02:10:42Z,p
195,Faycel Kharchi,http://www.youtube.com/channel/UCna-4gjZCLt6xWGGjVVAZWQ,نتاجك راهم مزوجيين وبالذراري ونتيا اقعدي بوفياسة خامجة يا البايرة,0,2020-10-20T23:02:37Z,p
196,ليش شو بدكم من اسمي ما عندي اسم,http://www.youtube.com/channel/UC8K2SO0_xLhoYPeZtsa_hIA,يا بنت ناس مشي كامل كيف كيف واذا نتي تدوري في مجتمع هذاك لي مشي ولاد فاميليا وتاع هاذوك وهاذيك انا واش ندرلك ماذبيك يا بنت ناس متجميعش وكل واحد يمثل نفسو يعني مشي واحد ملقط وليد برا جاي يمثل كل شباب الجزاير ومشي طفلة ملقطة بنت برا جايحة تمثل بنات جزاير كل واحد واش عندو في راسو وكاين كبير وكاين صغير كلمة واحدة تكفيك نقلك برك شتي كاش نهار روحك في لمرايا ولا لا جابلي ربي غي انا كنت نحب هاذي مخلوقة كي كانت انسانة دوكا ولات نخلط سياسة بولتيك وتدخل روحها وتاع مشاكل خرجت كامل من مجتمع تاعها كانت غير تمثيل وهاطيها بوليتك الشهرة واش تدير تبدل البنادم180,1,2020-10-20T22:05:01Z,p
197,MINEUR FF,http://www.youtube.com/channel/UCTCBcOTGc_VNgXx2fFWJmgg,قطه جيعان لقا لحم خامج علابيها رجال جيعانين شافو لحمة خامجة بدا يريڨ,0,2020-10-20T22:00:05Z,p
198,Khaldi Mouhamed,http://www.youtube.com/channel/UCvmiDo8bFcXaAoWcN_dXpIw,لحمك خانز وجيفا يا عيفا,0,2020-10-20T18:54:34Z,p
199,Ilyes Zehairi,http://www.youtube.com/channel/UCBBAWztLv71DAljlCzi7dsg,الجهر بالمعاصي تڨولهم لابسة نورمال عريانة يعني نورمال انسانة جاهلة ربي يشافيها مسكينة تسبي في ولاد بلادك,0,2020-10-20T18:45:04Z,p
200,شهل الـعيون,http://www.youtube.com/channel/UCxwb2qTP5foYhw5NJ_2VICA,منحملهاش رهج,1,2020-10-20T17:19:06Z,p
201,HMIDA DZ USA جزائري في امريكا,http://www.youtube.com/channel/UC5ZMSS0-FBYQVnRzH0Lo-sg,الله يرحم والديك يا صاحب لقناة وين راهم لمساكين لي قراو فل الجامعة التمثيل 04 سنين قاعدين في ديارهم يستناو كاش مخرج يعيطلهم منبعد وحدة حابسا فل هبطا تدخل في هاذا المجال الهدرة ماتعرفش تهدر تدي دور البطلة في مسلسل من بعد تنخلع في روحا تعاير الرجل الجزايري لي هو دخلها باش تمثل تفو على نسا لي كيفها ولي يخمم كيفها مازال كاينين الر جاللي كي تفوت عليه مرا يشوف فيها عادي مايريقش كيما هاذي لوحا مشمخا قاعدا تشرك فل ترما تاع فمها,1,2020-10-20T17:05:04Z,p
202,Mahdi Hamdi,http://www.youtube.com/channel/UC0NdKm50Xuxr4effwagtcag,خاتش خامجة,3,2020-10-20T16:52:23Z,p
203,Assia Metidji,http://www.youtube.com/channel/UCU4FHdA6w0jCuhO92HA_-Qw,شوفي يا مونيا اولا انا مانعرفكش اول مرة نشوفك وما يشرفنيش نشوفك كاينة حاجة لازم تعرفيها الجزايري ماشي كلب باش يسيل لعابوا على انثى ثانيا الجزاير لا يسكنها فقط جزايريون ثالثا الاسلام يامرنا بالستر والحشمة والرجل الجزايري اعتاد على روية من حوله محتشمات وعندما يجد وحدة معرية عادي يخزر فيها انا مرا ونشوف فيها ماشي حتى الراجل زيد المرا اللي تقعد بالساعة وهي تماكيي وتسڨم في روحها اكيد باش يخزروا فيها العباد انا هاكا نعرف وزيد المرا حرام تخرج متبرجة لانها توزر عباد معاها يوم يحملون اوزارا فوق اوزارهم الله غالب هذي الفطرة منذ خلق الدنيا وهي هاكا ماجيش انت تغيريها والا ربي كان يقول للرسول صل الله عليه وسلم قل لازواجك وبناتك ونساء المومنين يتبرجن ويظهرن زينتهن حاشاه ان يقول هذا ولاكن ربي اراد بالنساء خيرا فقال قل لازواجك وبناتك ونساء المومنين يدنين عليهن من جلابيبهن ذالك ادنى ان يعرفن فلا يوذين معناتوا المرا في القران قاللها ربي استري روحك باشما ياذوكش الناس يا خي بقرة لست حتى حلوب نستفادوا من حليبك روحي درڨي وجهك علينا وجوه البق,0,2020-10-20T13:25:44Z,p
204,آلمہہٰ۫ۓتہہٰ۫ۓمہہٰ۫ۓرد آلآسہہٰ۫ۓبہآنہيہہٰ۫ۓ,http://www.youtube.com/channel/UCpAjcqFp0049tov2H6JxtOQ,واش نقولك روحي نعدين باباك ودين التمثيل الي حلبك وخرجك من الفقر وجه المقلة القصاص عليكي انتي يافايخة مسلطة بلمكياج وجهك مايصلحش لوالو,0,2020-10-20T12:38:54Z,p
205,dz Goold,http://www.youtube.com/channel/UCjblsIiUOLZQmHWesRy2_MQ,يا ونتى طرف خرا,0,2020-10-20T01:26:13Z,p
206,Moh Moh,http://www.youtube.com/channel/UC71w6lbegVCycx9x5-fGE-A,ماشي مخلوعين فيك نتي مخلوعة بروحك يا ضبع ليمن شبهتك ملقيتكش جايحة وفرشة نتي تهدري على دزيريين نتي باين,0,2020-10-19T23:56:57Z,p
207,الفتاة المتمردة,http://www.youtube.com/channel/UCLlrIefoo_gX0376qQQn2JA,عندها الحق تضالو تشارشو في البنات في الرود حاشا ولاد الفاميليا مامنعت منكم لامحجبة لا سيفيليزي كليتونا خماج,0,2020-10-19T23:31:05Z,p
208,ماريا ماريا,http://www.youtube.com/channel/UCQsQcsJKZ9joPvPPQ-KqKfQ,جايحة مسكينة ربي يشفيها,3,2020-10-21T11:50:40Z,p
209,säble Dør,http://www.youtube.com/channel/UCBTLArvCHX7N2UIcFLIsGLA,راكي غالطة انا مر كيفك علبالي بلي المراة كلها عورة حتي صوتها لهذا ديننا الحنيف فرض عليها السترة,0,2020-10-19T21:50:07Z,p
